word	link
횡령	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735124/MOV000241340_700X466.mp4
착복	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735124/MOV000241340_700X466.mp4
혁명	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784470/MOV000356900_700X466.mp4
호랑이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615447/MOV000237669_700X466.mp4
범	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615447/MOV000237669_700X466.mp4
건청	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764361/MOV000237244_700X466.mp4
횡령죄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151124/215896/MOV000237098_700X466.mp4
경색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151124/215519/MOV000236938_700X466.mp4
동결	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735112/MOV000236680_700X466.mp4
얼다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735112/MOV000236680_700X466.mp4
도입	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735474/MOV000236650_700X466.mp4
각료	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/731843/MOV000240031_700X466.mp4
방관	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735110/MOV000240519_700X466.mp4
방임	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735110/MOV000240519_700X466.mp4
내버리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735110/MOV000240519_700X466.mp4
방치	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735110/MOV000240519_700X466.mp4
괴롭히다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212577/MOV000235621_700X466.mp4
정치인	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151118/211933/MOV000235323_700X466.mp4
정치가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151118/211933/MOV000235323_700X466.mp4
털	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735457/MOV000234671_700X466.mp4
군집	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735214/MOV000235657_700X466.mp4
떼	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735214/MOV000235657_700X466.mp4
무리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735214/MOV000235657_700X466.mp4
국가시험	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212690/MOV000235649_700X466.mp4
국가 고시	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212690/MOV000235649_700X466.mp4
-국	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629706/MOV000235647_700X466.mp4
국가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629706/MOV000235647_700X466.mp4
나라	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629706/MOV000235647_700X466.mp4
아르헨티나	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242764/MOV000255963_700X466.mp4
크리스마스	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285365/MOV000284480_700X466.mp4
성탄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285365/MOV000284480_700X466.mp4
성탄절	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285365/MOV000284480_700X466.mp4
컴퓨터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/271686/MOV000273300_700X466.mp4
아니꼽다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009746/MOV000360043_700X466.mp4
역겹다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009746/MOV000360043_700X466.mp4
상여금	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009698/MOV000360008_700X466.mp4
보너스	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009698/MOV000360008_700X466.mp4
다정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
우정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
우애	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
우의	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
친목	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
가까이하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
가깝다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
단란하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
의좋다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
정답다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
친하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
친교	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
알	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630112/MOV000256439_700X466.mp4
계란	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630112/MOV000256439_700X466.mp4
달걀	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630112/MOV000256439_700X466.mp4
잔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733653/MOV000255650_700X466.mp4
컵	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733653/MOV000255650_700X466.mp4
턱	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731425/MOV000234669_700X466.mp4
한턱	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731425/MOV000234669_700X466.mp4
통일	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735029/MOV000234721_700X466.mp4
콩고	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160110/243884/MOV000258177_700X466.mp4
콜롬비아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160110/243881/MOV000258171_700X466.mp4
코스타리카	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160110/243820/MOV000258050_700X466.mp4
카메룬	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160110/243600/MOV000257616_700X466.mp4
불가리아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242230/MOV000254905_700X466.mp4
친지	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160101/238579/MOV000247662_700X466.mp4
성당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732407/MOV000253960_700X466.mp4
십자가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242486/MOV000255413_700X466.mp4
엄숙하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731065/MOV000255271_700X466.mp4
위엄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731065/MOV000255271_700X466.mp4
간절	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001940/MOV000359517_700X466.mp4
참선	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/279928/MOV000276870_700X466.mp4
선정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/279928/MOV000276870_700X466.mp4
교황	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239741/MOV000249974_700X466.mp4
멀미	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733600/MOV000250944_700X466.mp4
메스껍다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733600/MOV000250944_700X466.mp4
마시다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734844/MOV000251932_700X466.mp4
천주교	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733572/MOV000258134_700X466.mp4
가톨릭	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733572/MOV000258134_700X466.mp4
아르바이트	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626538/MOV000246476_700X466.mp4
센티미터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626515/MOV000246022_700X466.mp4
노트북 컴퓨터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160105/240915/MOV000252303_700X466.mp4
넥타이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625160/MOV000252147_700X466.mp4
타이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625160/MOV000252147_700X466.mp4
보수 교육	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003304/MOV000359602_700X466.mp4
감동	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733723/MOV000248422_700X466.mp4
넘어오다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735156/MOV000242800_700X466.mp4
치밀다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735156/MOV000242800_700X466.mp4
(영어지문자)시	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005057/MOV000359785_700X466.mp4
깨물다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784507/MOV000356931_700X466.mp4
물다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784507/MOV000356931_700X466.mp4
고백성사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223313/MOV000240443_700X466.mp4
고해	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223313/MOV000240443_700X466.mp4
고해성사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223313/MOV000240443_700X466.mp4
한꺼번에	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784481/MOV000356907_700X466.mp4
권위자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212704/MOV000235677_700X466.mp4
권위	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733678/MOV000235675_700X466.mp4
기와	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735067/MOV000249862_700X466.mp4
단위	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727739/MOV000243352_700X466.mp4
제한	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727739/MOV000243352_700X466.mp4
한계	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727739/MOV000243352_700X466.mp4
한도	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727739/MOV000243352_700X466.mp4
한정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727739/MOV000243352_700X466.mp4
감격	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732367/MOV000250359_700X466.mp4
빗다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734840/MOV000253499_700X466.mp4
미달	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010157/MOV000360137_700X466.mp4
아흔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009730/MOV000360027_700X466.mp4
구십	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009730/MOV000360027_700X466.mp4
생강	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735501/MOV000243178_700X466.mp4
씨	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735225/MOV000255702_700X466.mp4
씨앗	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735225/MOV000255702_700X466.mp4
종자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735225/MOV000255702_700X466.mp4
복직	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20161104/430800/MOV000353324_700X466.mp4
복임	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20161104/430800/MOV000353324_700X466.mp4
할까봐	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009787/MOV000360084_700X466.mp4
놓아주다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009783/MOV000360080_700X466.mp4
씩씩하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009780/MOV000360077_700X466.mp4
종류	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633251/MOV000259250_700X466.mp4
계통	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633251/MOV000259250_700X466.mp4
종	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633251/MOV000259250_700X466.mp4
의장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733506/MOV000260382_700X466.mp4
무사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735094/MOV000252412_700X466.mp4
무고	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735094/MOV000252412_700X466.mp4
망하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735450/MOV000252651_700X466.mp4
도산	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735450/MOV000252651_700X466.mp4
파산	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735450/MOV000252651_700X466.mp4
망치다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735450/MOV000252651_700X466.mp4
이탈리아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160109/243272/MOV000256963_700X466.mp4
아프리카	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242859/MOV000256147_700X466.mp4
동사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285653/MOV000285381_700X466.mp4
던지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632947/MOV000252022_700X466.mp4
투수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632947/MOV000252022_700X466.mp4
북어	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731446/MOV000245340_700X466.mp4
명태	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731446/MOV000245340_700X466.mp4
건태	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731446/MOV000245340_700X466.mp4
썩 잘하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201223/790885/MOV000357844_700X466.mp4
납품	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009712/MOV000360022_700X466.mp4
짓다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626222/MOV000258980_700X466.mp4
공작	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626222/MOV000258980_700X466.mp4
작성	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626222/MOV000258980_700X466.mp4
제작	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626222/MOV000258980_700X466.mp4
제조	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626222/MOV000258980_700X466.mp4
만들다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626222/MOV000258980_700X466.mp4
가공	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626222/MOV000258980_700X466.mp4
복종	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241797/MOV000254044_700X466.mp4
순응	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241797/MOV000254044_700X466.mp4
순종	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241797/MOV000254044_700X466.mp4
서운하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633100/MOV000253278_700X466.mp4
섭섭하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633100/MOV000253278_700X466.mp4
